video_id,index,action,timestamp
P04_04,68,cut-into(potato),338.27
P04_04,69,put-in(pan),340.94
P04_04,70,cut-into(potato),343.26
P04_04,71,cut-into(potato),343.32
P04_04,72,put-in(pan),346.73
P04_04,73,put-in(pan),346.93
P04_04,74,cut-into(potato),349.66
P04_04,75,pick-up(potato),361.67
P04_04,76,chop(potato),366.12
P04_04,77,peel(potato),369.31
P04_04,78,chop(potato),404.61
P04_04,79,slice(potato),407.44
P04_04,80,chop-into(potato),416.7
P04_04,81,chop(potato),417.2
P04_04,82,put-in(pan),419.75
P04_04,83,slice(potato),425.48
P04_04,84,put-in(pan),427.15
P04_04,85,pick-up(potato),433.98
P04_04,86,slice(potato),437.83
P04_04,87,peel(potato),441.49
P04_04,88,chop(potato),480.58
P04_04,89,chop(potato),486.74
P04_04,90,open(drawer),494.31
P04_04,91,pick-up(bag:food:bin),497.19
P04_04,92,open(bag:food:bin),503.56
P04_04,93,put-in(bin),509.41
P04_04,94,open(fridge),532.05
P04_04,95,pick-up(paneer),533.15
P04_04,96,open(packet),537.18
P04_04,97,empty(packet),545.53
P04_04,98,slice(paneer),549.38
P04_04,99,cut-into(cube),554.23
P04_04,100,slice(paneer),559.08
P04_04,101,cut-into(paneer),571.64
P04_04,102,slice(paneer),571.93
P04_04,103,test(pan),599.5
P04_04,104,put-into(paneer),601.02
P04_04,105,pick-up(pan:frying),644.0
P04_04,106,tilt(pan:frying),645.33
P04_04,107,turn-on(tap),647.87
P04_04,108,rinse(hand),648.83
P04_04,109,dry(hand),650.41
P04_04,110,pick-up(packet),653.81
P04_04,111,put-down(packet),655.16
P04_04,112,open(cupboard),660.63
P04_04,113,pick-up(onion),662.2
P04_04,114,put-in(skin),666.56
P04_04,115,halve(onion),669.9
P04_04,116,slice(onion),674.33
P04_04,117,peel(onion),675.76
P04_04,118,put-in(onion),686.18
P04_04,119,slice(onion),690.03
P04_04,120,peel(onion),691.35
P04_04,121,put-in(peeling:onion),698.03
P04_04,122,pick-up(peeling:onion),701.25
P04_04,123,put-in(bin),705.87
P04_04,124,slice(onion),708.99
P04_04,125,slice(onion),724.44
P04_04,126,pick-up(onion),735.23
P04_04,127,put-in(bin),736.67
P04_04,128,open(cupboard),737.68
P04_04,129,pick-up(plate),738.84
P04_04,130,put-down(plate),739.83
P04_04,131,pick-up(roll:kitchen),741.22
P04_04,132,pull(roll:kitchen),741.52
P04_04,133,put-on(plate),745.09
P04_04,134,pick-up(spatula),746.56
P04_04,135,turn(paneer),747.67
P04_04,136,open(drawer),768.48
P04_04,137,pick-up(fork:spoon),770.45
P04_04,138,test(potato),776.48
P04_04,139,put-down(fork),779.26
P04_04,140,roll-up(sleeve),779.69
P04_04,141,pick-up(wok),783.49
P04_04,142,wash(wok),784.15
P04_04,143,dry(wok),796.42
P04_04,144,put-down(wok),809.15
P04_04,145,move(onion),814.24
P04_04,146,open(cupboard),819.4
P04_04,147,pick-up(onion),821.06
P04_04,148,halve(onion),824.6
P04_04,149,chop-off(top),828.99
P04_04,150,chop-off(top),830.96
P04_04,151,peel(onion),836.7
P04_05,0,pick-up(peeling:onion),36.26
P04_05,1,put-in(bin),38.58
P04_05,2,peel(onion),39.99
P04_05,3,put-in(peeling),40.13
P04_05,4,dice(onion),45.19
P04_05,5,pick-up(bit:onion),51.1
P04_05,6,move(wok),51.98
P04_05,7,turn(paneer),54.57
P04_05,8,put-down(spatula),84.93
P04_05,9,pick-up(fork),86.82
P04_05,10,test(potato),88.08
P04_05,11,turn-off(hob),90.97
P04_05,12,pick-up(pan),95.48
P04_05,13,drain(potato),99.42
P04_05,14,put-down(potato),104.74
P04_05,15,pick-up(sieve),110.76
P04_05,16,pick-up(pan),114.22
P04_05,17,drain(potato),116.31
P04_05,18,put-down(pan),119.75
P04_05,19,pick-up(oil),121.21
P04_05,20,pour-into(oil),122.71
P04_05,21,dice(onion),126.53
P04_05,22,pick-up(peeling:onion),147.91
P04_05,23,turn(paneer),160.51
P04_05,24,put-down(spatula),192.47
P04_05,25,pick-up(potato),193.66
P04_05,26,put-in(potato),197.68
P04_05,27,pick-up(saucepan),200.14
P04_05,28,put-down(saucepan),201.41
P04_05,29,pick-up(spatula),211.59
P04_05,30,turn(paneer),212.76
P04_05,31,pick-up(paneer),219.78
P04_05,32,turn(potato),278.62
P04_05,33,turn-off(hob),286.31
P04_05,34,open(fridge),297.46
P04_05,35,open(drawer),299.08
P04_05,36,pick-up(ginger),299.47
P04_05,37,open(cupboard),303.08
P04_05,38,pick-up(garlic),304.95
P04_05,39,open(bag:garlic),306.0
P04_05,40,close(cupboard),316.35
P04_05,41,put-down(garlic),319.17
P04_05,42,pull-out(clove:garlic),320.45
P04_05,43,open(cupboard),327.66
P04_05,44,put(garlic),328.65
P04_05,45,close(cupboard),329.97
P04_05,46,slice(garlic),331.85
P04_05,47,put-in(bin:food),336.98
P04_05,48,slice(garlic),339.55
P04_05,49,put-in(bin:food),345.69
P04_05,50,slice(garlic),348.79
P04_05,51,put-in(bin:food),352.64
P04_05,52,put-in(bin:food),354.93
P04_05,53,stir(potato),372.84
P04_05,54,stir(paneer),376.45
P04_05,55,put(end:spatula),382.53
P04_05,56,pick-up(spatula),399.0
P04_05,57,stir(potato),400.99
P04_05,58,turn-down(hob),405.09
P04_05,59,put-down(spatula),405.09
P04_05,60,pick-up(pan),409.64
P04_05,61,tip-out(paneer),411.4
P04_05,62,pour-out(paneer),414.55
P04_05,63,put-down(pan),419.66
P04_05,64,pick-up(onion),422.59
P04_05,65,put-in(pan),423.86
P04_05,66,pick-up(onion),425.41
P04_05,67,put-in(pan),426.82
P04_05,68,turn-down(hob),429.41
P04_05,69,pick-up(onion),432.71
P04_05,70,put-in(pan),435.62
P04_05,71,stir(potato),442.84
P04_05,72,stir(onion),451.88
P04_05,73,peel(garlic),461.44
P04_05,74,peel(garlic),471.78
P04_05,75,peel(garlic),478.36
P04_05,76,peel(garlic),490.09
P04_05,77,peel(garlic),502.06
P04_05,78,chop-off(side),510.42
P04_05,79,stir(potato),515.39
P04_05,80,pick-up(oil),523.78
P04_05,81,pour(oil),525.18
P04_05,82,put-down(oil),527.28
P04_05,83,stir(onion),529.77
P04_05,84,stir(potato),532.33
P04_05,85,slice(garlic),538.21
P04_05,86,dice(garlic),569.34
P04_05,87,stir(potato),622.36
P04_05,88,stir(onion),629.39
P04_05,89,taste(paneer),641.47
P04_05,90,rinse(hand),647.41
P04_05,91,dry(hand),650.83
P04_05,92,stir(potato),656.92
P04_05,93,pick-up(ginger),673.32
P04_05,94,wipe-off(garlic),682.17
P04_05,95,slice(ginger),688.63
P04_05,96,cut-from(ginger),699.0
P04_05,97,pick-up(trimming),715.58
P04_05,98,put-in(bin),718.55
P04_05,99,halve(ginger),720.0
P04_05,100,stir(potato),726.78
P04_05,101,stir(onion),730.65
P04_05,102,test(potato),732.68
P04_05,103,pick-up(paneer),749.48
P04_05,104,put-down(paneer),755.47
P04_05,105,tip(potato),758.38
P04_05,106,pick-up(bag),764.42
P04_05,107,put-in(bin),767.14
P04_05,108,open(drawer),771.4
P04_05,109,close(drawer),773.25
P04_05,110,open(drawer),774.89
P04_05,111,pick-up(packet:new),778.33
P04_05,112,pick-up(leaf:bay),780.82
P04_05,113,pick-up(oil),783.23
P04_05,114,pour(oil),784.26
P04_05,115,put-in(leaf:bay),791.13
P04_05,116,close(packet),797.36
P04_05,117,open(drawer),806.09
P04_05,118,put-away(leaf:bay),807.15
P04_05,119,stir(leaf:bay),811.64
P04_05,120,remove(pan),819.69
P04_05,121,turn-down(hob),821.66
P04_05,122,pick-up(board:chopping),829.01
P04_05,123,tip-into(onion),832.94
P04_05,124,scrape-off(knife),837.67
P04_05,125,stir(pan),844.18
P04_05,126,pick-up(skin:onion),847.15
P04_05,127,stir-in(onion),851.59
P04_05,128,pick-up(leaf:bay),865.69
P04_05,129,put-in(pan),865.87
P04_05,130,stir(potato),868.0
P04_05,131,slice(ginger),880.35
P04_05,132,stir(onion),931.43
P04_05,133,stir(onion),939.59
P04_05,134,tip-into(ginger),952.44
P04_05,135,tip-into(garlic),954.14
P04_05,136,wipe-off(knife),956.7
P04_05,137,tip-into(garlic),959.61
P04_05,138,dice(ginger),962.6
P04_05,139,slice(ginger),962.63
P04_05,140,wipe-off(knife),1007.79
P04_05,141,stir-in(pan),1010.77
P04_05,142,open(drawer),1029.14
P04_05,143,pick-up(spice),1030.01
P04_05,144,look-for(spice),1052.61
P04_05,145,look-for(spice),1060.96
P04_05,146,close(drawer),1066.92
P04_05,147,put-down(spice),1069.22
P04_05,148,stir(pan),1077.49
P04_05,149,open(cupboard),1088.82
P04_05,150,pull-out(tomato),1092.22
P04_05,151,put-down(tomato),1097.44
P04_05,152,stir(pan),1104.07
P04_05,153,pick-up(potato),1107.73
P04_05,154,eat(potato),1111.42
P04_05,155,stir(pan),1121.25
P04_05,156,open(dishwasher),1130.3
P04_05,157,close(dishwasher),1132.7
P04_05,158,open(drawer),1135.69
P04_05,159,close(drawer),1136.58
P04_05,160,open(dishwasher),1137.29
P04_05,161,pull-out(drawer),1138.22
P04_05,162,pick-up(spoon),1140.79
P04_05,163,close(dishwasher),1143.23
P04_05,164,rinse(spoon),1145.67
P04_05,165,wash(spoon),1150.89
P04_05,166,dry(spoon),1155.31
P04_05,167,open(spice),1168.36
P04_05,168,spoon(spice),1172.5
P04_05,169,pick-up(spice),1180.19
P04_05,170,spoon(spice),1182.5
P04_05,171,measure(spice),1183.03
P04_05,172,measure(spice),1185.34
P04_05,173,pick-up(salt),1217.15
P04_05,174,measure(salt),1221.51
P04_05,175,stir(pan),1226.43
P04_05,176,pour(oil),1229.98
P04_05,177,stir(pan),1233.59
P04_05,178,stir(pan),1250.52
P04_05,179,pick-up(oil),1252.72
P04_05,180,pour(oil),1254.11
P04_05,181,tip-into(ginger),1260.19
P04_05,182,scrape(knife),1267.04
P04_05,183,tip-in(pan),1267.93
P04_05,184,stir(pan),1271.08
P04_05,185,open(passata),1279.4
P04_05,186,open(drawer),1291.63
P04_05,187,pull-out(scissors),1293.32
P04_05,188,snip(packet),1294.39
P04_05,189,put-down(scissors),1301.23
P04_05,190,open(passata),1303.63
P04_05,191,stir(pan),1307.97
P04_05,192,tip(passata),1311.67
P04_05,193,put-in(bin),1321.83
P04_05,194,put-in(potato),1325.8
P04_05,195,stir(pan),1329.1
P04_05,196,open(drawer),1359.28
P04_05,197,look-for(spice),1362.68
P04_05,198,pour(flake:chilli),1378.29
P04_05,199,close(flake:chilli),1389.3
P04_05,200,put-away(oil),1390.95
P04_05,201,open(fridge),1393.97
P04_05,202,pull-out(drawer),1395.57
P04_05,203,pick-up(chilli),1396.23
P04_05,204,open(packet),1397.67
P04_05,205,close(drawer),1404.4
P04_05,206,close(fridge),1404.96
P04_05,207,slice(chilli),1407.27
P04_05,208,desee(chilli),1411.52
P04_05,209,remove-from(pith),1415.0
P04_05,210,remove-from(pith),1425.82
P04_05,211,slice(chilli),1439.98
P04_05,212,slice(chilli),1454.0
P04_05,213,put-in(pan),1463.11
P04_05,214,wipe(knife),1465.53
P04_05,215,put-in(chilli),1468.1
P04_05,216,open(fridge),1468.8
P04_05,217,pick-up(fraiche),1470.66
P04_05,218,smell(fraiche),1474.69
P04_05,219,open(cupboard),1480.67
P04_05,220,turn-on(hob),1482.97
P04_05,221,stir(toast),1493.11
P04_05,222,open(drawer),1511.49
P04_05,223,close(drawer),1512.99
P04_05,224,wipe(spatula),1517.01
P04_05,225,stir(onion),1518.82
P04_05,226,pick-up(chilli),1525.92
P04_05,227,put-in(pan),1526.47
P04_05,228,pick-up(peeling:vegetable),1529.06
P04_05,229,put-in(bin),1538.99
P04_05,230,open(cupboard),1546.83
P04_05,231,pull-out(jug:measuring),1548.68
P04_05,232,open(drawer),1557.71
P04_05,233,pull-out(spoon),1558.9
P04_05,234,mix(fraiche:creme),1560.78
P04_05,235,open(drawer),1568.49
P04_05,236,pick-out(scale:measuring),1570.04
P04_05,237,put-down(scale:measuring),1572.52
P04_05,238,taste(fraiche:creme),1576.42
P04_05,239,zero(scale),1579.98
P04_05,240,put-in(fraiche:creme),1587.29
P04_05,241,open(cupboard),1606.23
P04_05,242,pick-up(shreddies),1608.2
P04_05,243,put-down(shreddies),1612.32
P04_05,244,pick-up(box),1615.54
P04_05,245,open(box),1619.01
P04_05,246,pick-up(flour),1623.49
P04_05,247,put-down(flour),1627.46
P04_05,248,put-down(box),1629.59
P04_05,249,measure-into(flour),1632.51
P04_05,250,put-down(flour),1645.92
P04_05,251,move(box),1652.08
P04_05,252,pick-up(spoon),1654.66
P04_05,253,pick-up(pasta),1659.06
P04_05,254,pick-up(powder:baking),1662.44
P04_05,255,clean(spoon),1671.64
P04_05,256,open(powder:baking),1677.45
P04_05,257,move(paneer),1678.53
P04_05,258,open(powder:baking),1684.36
P04_05,259,measure(powder:baking),1686.16
P04_05,260,measure(salt),1695.04
P04_05,261,mix(salt),1701.26
P04_05,262,move(scale),1709.0
P04_05,263,open(drawer),1713.93
P04_05,264,put-away(scale),1715.13
P04_05,265,mix(dough),1717.2
P04_05,266,mix(dough),1723.55
P04_05,267,knead(dough),1723.89
P04_05,268,knead(dough),1729.26
P04_05,269,half(dough),1768.12
P04_05,270,rub(hand),1773.36
P04_05,271,stir(potato),1777.37
P04_05,272,wash(hand),1791.15
P04_05,273,measure(spice),1814.99
P04_05,274,measure(spice),1824.63
P04_05,275,measure(spice),1835.82
P04_05,276,stir(pan),1841.58
P04_05,277,stir(pan),1842.29
P04_05,278,pour(oil),1845.63
P04_05,279,stir(pan),1848.91
P04_05,280,turn-off(hob),1858.31
P04_05,281,open(tin),1866.86
P04_05,282,stir(pan),1889.36
P04_05,283,tip-out(tin),1894.45
P04_05,284,stir(pan),1897.85
P04_05,285,tip-out(tin),1903.73
P04_05,286,wash(can),1906.99
P04_05,287,put-down(pan),1911.75
P04_05,288,stir(pan),1913.39
P04_05,289,change(temperature),1917.04
P04_05,290,open(freezer),1931.2
P04_05,291,pour-out(pea),1941.92
P04_05,292,tip-into(pea),1942.16
P04_05,293,stir(pan),1966.39
P04_05,294,tip-into(pea),1972.8
P04_05,295,close(bag),1982.21
P04_05,296,put-in(freezer),1987.03
P04_05,297,pour-out(tray),1995.17
P04_05,298,close(freezer),2002.54
P04_05,299,open(drawer),2006.93
P04_05,300,pick-up(bag:sandwich),2008.47
P04_05,301,put-in(patty:tuna),2013.35
P04_05,302,close(bag:sandwich),2029.88
P04_05,303,open(fridge),2040.97
P04_05,304,close(fridge),2042.74
P04_05,305,open(freezer),2043.71
P04_05,306,put(patty:tuna),2046.58
P04_05,307,pick-up(bag:sandwich),2049.14
P04_05,308,put-away(patty),2056.86
P04_06,0,pick-up(patty),0.94
P04_06,1,put-in(bag),1.99
P04_06,2,close(bag),5.05
P04_06,3,open(freezer),11.91
P04_06,4,put-in(freezer),13.93
P04_06,5,open(drawer),17.12
P04_06,6,pick-up(bag),18.05
P04_06,7,put-in(tamagoyaki),25.13
P04_06,8,close(bag),46.0
P04_06,9,open(freezer),47.04
P04_06,10,put-in(freezer),50.13
P04_06,11,close(freezer),53.56
P04_06,12,pick-up(tray),54.7
P04_06,13,put-in(sink),56.01
P04_06,14,stir(pan),57.9
P04_06,15,measure(spice),66.75
P04_06,16,turn-on(hob),69.25
P04_06,17,stir(pan),73.35
P04_06,18,stir(pan),76.11
P04_06,19,open(fridge),76.57
P04_06,20,pick-up(spinach),91.53
P04_06,21,open(spinach),101.95
P04_06,22,put-in(spinach),104.18
P04_06,23,stir(pan),118.16
P04_06,24,open(cupboard),131.4
P04_06,25,pick-up(pan),133.28
P04_06,26,put-down(pan),135.48
P04_06,27,turn-on(hob),136.72
P04_06,28,roll(bread),148.01
P04_06,29,move(flour),153.36
P04_06,30,put-in(box),155.91
P04_06,31,close(box),158.91
P04_06,32,put(box),162.11
P04_06,33,roll(bread),165.96
P04_06,34,roll(bread),177.59
P04_06,35,put-in(bread),196.76
P04_06,36,roll(bread),206.02
P04_06,37,roll(bread),213.0
P04_06,38,turn(bread),216.13
P04_06,39,pick-up(bread),232.57
P04_06,40,squeeze(dough),237.09
P04_06,41,pick-up(box),245.63
P04_06,42,open(box),249.72
P04_06,43,pick-up(flour),251.0
P04_06,44,sprinkle(flour),252.4
P04_06,45,sprinkle(flour),254.84
P04_06,46,close(box),256.12
P04_06,47,put(box),258.33
P04_06,48,roll(dough),262.68
P04_06,49,put-in(dough),284.28
P04_06,50,stir(spinach),286.88
P04_06,51,pick-up(spinach),301.73
P04_06,52,put-in(pan),303.58
P04_06,53,put-in(spinach),308.65
P04_06,54,pick-up(spinach),311.05
P04_06,55,put-in(fridge),313.38
P04_06,56,wash(hand),315.9
P04_06,57,pick-up(potato),333.52
P04_06,58,put-in(cupboard),336.12
P04_06,59,pick-up(shreddies),338.41
P04_06,60,put-in(cupboard),339.57
P04_06,61,pick-up(bread),343.42
P04_06,62,put-in(fraiche:creme),348.94
P04_06,63,put-in(paneer),357.0
P04_06,64,put-in(roll:kitchen),364.65
P04_06,65,pick-up(plate),369.28
P04_06,66,rinse(plate),370.15
P04_06,67,dry(plate),373.18
P04_06,68,pick-up(clip),377.98
P04_06,69,stir(pan),384.46
P04_06,70,put-in(fraiche:creme),392.75
P04_06,71,stir(pan),407.83
P04_06,72,flip(bread),427.93
P04_06,73,stir(pan),437.28
P04_06,74,stir(pan),442.13
P04_06,75,turn-up(hob),461.98
P04_06,76,pick-up(knife),471.02
P04_06,77,wash(knife),472.82
P04_06,78,pick-up(sharpener),500.13
P04_06,79,sharpen(knife),503.14
P04_06,80,sharpen(knife),511.51
P04_06,81,put-away(sharpener),537.24
P04_06,82,test(sharpness:knife),540.59
P04_06,83,put-away(knife),555.13
P04_06,84,stir(pan),558.12
P04_06,85,pick-up(spinach),568.35
P04_06,86,put-in(pan),571.44
P04_06,87,flip(bread),572.32
P04_06,88,open(cupboard),593.63
P04_06,89,pick-up(spoon),597.62
P04_06,90,serve(curry:potato),600.38
P04_06,91,flip(bread),624.21
P04_06,92,flip(bread),629.52
P04_06,93,rearrange(bread),632.31
P04_06,94,turn-off(hob),638.2
P04_06,95,turn-off(hob),640.75
P04_06,96,stir(pan),642.72
P04_06,97,serve(paneer:saag),654.27
P04_06,98,serve(paneer:saag),671.96
P04_06,99,clip(bread),692.59
P04_06,100,clip(bread),694.91
P04_06,101,open(fridge),707.04
P04_06,102,pick-up(butter),708.05
P04_06,103,turn-off(pan),711.35
P04_06,104,open(drawer),714.37
P04_06,105,pick-up(knife),715.24
P04_06,106,spread-on(butter),718.38
P04_06,107,spread-on(butter),720.0
P04_06,108,clip(bread),731.85
P04_06,109,spread(butter),734.39
P04_06,110,put(bread),738.42
P04_06,111,spread(butter),741.86
P04_06,112,turn-off(fan:extractor),763.74
P04_06,113,put-on(bread),770.41
P04_06,114,put-on(bread),773.97
P04_06,115,put-down(spatula),778.11
P04_06,116,turn-off(hob),780.22
P04_07,0,pick-up(lid),0.14
P04_07,1,put(lid),2.05
P04_07,2,open(fridge),4.56
P04_07,3,put(butter),6.02
P04_07,4,open(cupboard),8.05
P04_07,5,pick-up(tupperware),9.66
P04_07,6,open(tupperware),15.2
P04_07,7,take(pan),19.13
P04_07,8,pour-in(content),21.05
P04_07,9,scrape-on(spatula),30.38
P04_07,10,close(tupperware),37.86
P04_07,11,open(fridge),42.43
P04_07,12,put(tupperware),43.48
P04_07,13,open(cupboard),48.66
P04_07,14,pick-up(tupperware),49.53
P04_07,15,open(tupperware),51.46
P04_07,16,pick-up(pan),54.71
P04_07,17,pour-into(food),56.16
P04_07,18,pick-up(food),73.23
P04_07,19,put-in(tupperware),78.22
P04_07,20,pour(roll:kitchen),80.37
P04_07,21,wipe(counter),82.8
P04_07,22,close(tupperware),86.93
P04_07,23,put-in(tupperware),91.82
P04_07,24,open(bin),98.95
P04_07,25,put-in(bin),99.7
P04_07,26,pick-up(spice),101.9
P04_07,27,open(drawer),107.26
P04_07,28,put-away(spice),108.97
P04_08,0,pick-up(powder:baking),1.3
P04_08,1,put-in(cupboard),2.14
P04_08,2,open(dishwasher),7.02
P04_08,3,pull(drawer),8.73
P04_08,4,pick-up(bowl),10.52
P04_08,5,put-down(bowl),11.83
P04_08,6,pick-up(shreddies),15.13
P04_08,7,pour(cereal),18.48
P04_08,8,put(cereal),39.91
P04_08,9,pick-up(raisin),43.34
P04_08,10,pour(raisin),44.8
P04_08,11,put-away(raisin),49.51
P04_08,12,open(fridge),52.55
P04_08,13,pick-up(yoghurt),53.75
P04_08,14,open(drawer),55.95
P04_08,15,pick-up(spoon),57.69
P04_08,16,spoon-into(yoghurt),61.1
P04_08,17,open(fridge),72.69
P04_08,18,put(yoghurt),74.34
P04_08,19,pick-up(bowl),80.24
P04_09,0,pick-up(mat:sushi),2.59
P04_09,1,put-away(mat:sushi),3.05
P04_09,2,empty(dishwasher),4.85
P04_09,3,empty(dishwasher),19.02
P04_09,4,put(bowl),38.74
P04_09,5,open(cupboard),51.77
P04_09,6,put-away(pan),52.52
P04_09,7,pick-up(bowl:rice:cooker),56.18
P04_09,8,dry(bowl:rice:cooker),58.71
P04_09,9,put-in(cooker:rice),62.34
P04_09,10,pick-up(tupperware),65.59
P04_09,11,put-in(tupperware),70.35
P04_09,12,pick-up(mug),78.32
P04_09,13,put-in(cupboard),80.46
P04_09,14,pick-up(spatula),82.15
P04_09,15,put-in(drawer),84.55
P04_09,16,pick-up(plate),85.39
P04_09,17,put-in(cupboard),87.56
P04_09,18,pick-up(plate),89.97
P04_09,19,put-in(cupboard),91.44
P04_09,20,dry(floor),94.01
P04_09,21,pick-up(lid),99.52
P04_09,22,put-on(cooker:rice),101.95
P04_09,23,pick-up(cutlery),105.48
P04_09,24,put-in(cutlery),107.32
P04_09,25,load(dishwasher),145.78
P04_09,26,load(dishwasher),152.13
P04_09,27,load(dishwasher),181.27
P04_09,28,scrape(board:chopping),219.83
P04_09,29,wash-up(board:chopping),232.39
P04_09,30,wash(board:chopping),242.57
P04_09,31,wash(board:chopping),287.57
P04_09,32,dry(board:chopping),336.53
P04_09,33,clean(counter),350.19
P04_09,34,wash(jug:measuring),373.99
P04_101,0,pick-up(film:cling),1.37
P04_101,1,pick-up(tub),3.69
P04_101,2,smell(starter),4.68
P04_101,3,open(drawer),7.3
P04_101,4,pick-up(spoon),9.11
P04_101,5,close(drawer),10.26
P04_101,6,put-down(starter),11.89
P04_101,7,open(cupboard),12.98
P04_101,8,look-for(tub),14.21
P04_101,9,pick-up(tub),17.71
P04_101,10,move(bowl),20.0
P04_101,11,put-down(tub),21.43
P04_101,12,move(bowl),23.35
P04_101,13,move(bowl),24.7
P04_101,14,pick-up(tub),25.94
P04_101,15,push(bowl),30.36
P04_101,16,close(cupboard),31.1
P04_101,17,put-down(tub),32.5
P04_101,18,open(lid),34.23
P04_101,19,put-down(lid),35.36
P04_101,20,turn-on(scale),36.0
P04_101,21,open(drawer),37.53
P04_101,22,pick-up(scale),39.1
P04_101,23,close(drawer),39.82
P04_101,24,move(lid),40.59
P04_101,25,move(tub),42.16
P04_101,26,put-down(scale),43.0
P04_101,27,put-down(tub),43.6
P04_101,28,transfer-to(spoon),44.37
P04_101,29,press(button),45.5
P04_101,30,press(button),46.49
P04_101,31,press(button),48.77
P04_101,32,transfer-to(spoon),53.68
P04_101,33,pick-up(tub),54.47
P04_101,34,spoon(starter),55.23
P04_101,35,spoon(starter),56.63
P04_101,36,shake(spoon),61.49
P04_101,37,put-down(tub),67.05
P04_101,38,put-down(spoon),68.28
P04_101,39,open(drawer),70.57
P04_101,40,pick-up(spoon),71.96
P04_101,41,open(flour),73.35
P04_101,42,spoon-into(flour),76.18
P04_101,43,spoon-into(flour),79.28
P04_101,44,spoon-into(flour),83.22
P04_101,45,spoon-into(flour),86.54
P04_101,46,shake(spoon),88.36
P04_101,47,spoon-into(flour),92.55
P04_101,48,spoon-into(flour),93.94
P04_101,49,shake(spoon),96.73
P04_101,50,empty(spoon),97.0
P04_101,51,shake(spoon),98.15
P04_101,52,put-down(spoon),100.13
P04_101,53,open(drawer),102.47
P04_101,54,pick-up(spoon),103.94
P04_101,55,close(drawer),104.52
P04_101,56,turn-on(tap),104.93
P04_101,57,fill-with(spoon),105.89
P04_101,58,smell(water),108.89
P04_101,59,empty(spoon),110.31
P04_101,60,test(water),110.94
P04_101,61,fill-with(spoon),111.01
P04_101,62,turn-off(tap),112.44
P04_101,63,empty(water),115.39
P04_101,64,empty(water),123.09
P04_101,65,put-down(spoon),124.15
P04_101,66,pick-up(spoon),125.27
P04_101,67,stir(mixture),126.28
P04_101,68,hold(tub),133.37
P04_101,69,check(time),142.9
P04_101,70,hold(tub),144.6
P04_101,71,stir(mixture),144.66
P04_101,72,turn-on(tap),176.19
P04_101,73,put-in(water),177.78
P04_101,74,turn-off(tap),178.68
P04_101,75,stir(mixture),179.7
P04_101,76,put-down(tub),181.13
P04_101,77,flatten(mixture),188.35
P04_101,78,put-down(tub),193.24
P04_101,79,pick-up(film:cling),195.85
P04_101,80,pick-up(tub),196.0
P04_101,81,put-on(film:cling),196.85
P04_101,82,put-down(tub),198.85
P04_101,83,shake(spoon),199.65
P04_101,84,open(dishwasher),201.34
P04_101,85,pull-out(tray),202.97
P04_101,86,put-down(spoon),206.27
P04_101,87,pick-up(spoon),207.3
P04_101,88,pick-up(tub),208.0
P04_101,89,open(bin:food),210.2
P04_101,90,sniff(starter),210.92
P04_101,91,pick-up(starter),214.52
P04_101,92,sniff(starter),215.91
P04_101,93,put-down(starter),216.81
P04_101,94,put-down(starter),218.19
P04_101,95,turn-off(scale),219.38
P04_101,96,pick-up(scale),224.64
P04_101,97,open(drawer),226.52
P04_101,98,put-down(scale),227.39
P04_101,99,close(drawer),228.32
P04_101,100,open(cupboard),232.35
P04_101,101,pick-up(bowl),234.31
P04_101,102,open(fridge),236.93
P04_101,103,look-for(fridge),237.89
P04_101,104,pick-up(yoghurt),239.43
P04_101,105,pick-up(tiramisu),240.14
P04_101,106,pick-up(yoghurt),241.17
P04_101,107,close(fridge),243.63
P04_101,108,open(drawer),245.8
P04_101,109,look-for(drawer),247.21
P04_101,110,pick-up(spoon),251.9
P04_101,111,close(drawer),253.0
P04_101,112,open(yoghurt),254.47
P04_101,113,put-down(lid),255.3
P04_101,114,smell(yoghurt),256.25
P04_101,115,scoop-with(yoghurt),257.13
P04_101,116,put-in(yoghurt),258.72
P04_101,117,spoon-into(yoghurt),260.62
P04_101,118,spoon-into(yoghurt),263.27
P04_101,119,spoon-into(yoghurt),265.82
P04_101,120,spoon-into(yoghurt),267.0
P04_101,121,stir(yoghurt),267.63
P04_101,122,shake(spoon),270.79
P04_101,123,put-down(yoghurt),272.49
P04_101,124,pick-up(lid),273.04
P04_101,125,put-on(lid),274.15
P04_101,126,pick-up(kettle),279.02
P04_101,127,open(kettle),280.42
P04_101,128,turn-on(tap),280.95
P04_101,129,put-in(water),282.3
P04_101,130,turn-off(tap),282.89
P04_101,131,close(lid:kettle),285.04
P04_101,132,put-down(kettle),286.0
P04_101,133,turn-on(kettle),287.2
P04_101,134,touch(fridge),288.54
P04_101,135,pick-up(yoghurt),290.76
P04_101,136,open(fridge),292.05
P04_101,137,put-in(yoghurt),292.8
P04_101,138,close(fridge),294.78
P04_101,139,open(cupboard),296.94
P04_101,140,look-for(tub),298.12
P04_101,141,pick-up(granola),300.17
P04_101,142,open(granola),304.17
P04_101,143,smell(granola),306.02
P04_101,144,pour-into(granola),307.22
P04_101,145,put-down(granola),310.43
P04_101,146,stir(granola),311.53
P04_101,147,close(granola),316.87
P04_101,148,pick-up(granola),317.79
P04_101,149,open(cupboard),321.21
P04_101,150,put-in(granola),322.27
P04_101,151,push(pasta),324.15
